id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,转发数,评论数,点赞数,发布时间,发布工具,retweet_id
4648378018827522	,Kkix3B2ro,2434097414	,法治金堂,#十堰爆炸事故调查组成立##十堰燃气爆炸已致25人死亡#【如何安全使用燃气？】#法姐讲法#燃气泄漏易引发爆炸事故，一旦发生将给家庭和邻居的生命及财产造成巨大损失。各类燃气爆炸风险加大，因此更应加强燃气安全使用意识。那么在家里如何判断燃气是否泄漏，发现泄漏后该如何处理呢？#消防云课堂#via：L中华人民共和国应急管理部的秒拍视频,,,,0,0,1,2021-06-15 15:45,iPhone客户端,	
4648377775558240	,KkiwFnjX2,6941790656	,川西监狱,#十堰爆炸事故调查组成立##十堰燃气爆炸已致25人死亡#【如何安全使用燃气？】#法姐讲法#燃气泄漏易引发爆炸事故，一旦发生将给家庭和邻居的生命及财产造成巨大损失。各类燃气爆炸风险加大，因此更应加强燃气安全使用意识。那么在家里如何判断燃气是否泄漏，发现泄漏后该如何处理呢？#法姐分享#@四川监狱@法治四川via：L中华人民共和国应急管理部的秒拍视频,,,"四川监狱,法治四川",0,0,0,2021-06-15 15:44,iPhone客户端,	
4648377750389503	,KkiwD1Dkj,6779889094	,日本傻事,要求追查爆炸原因的新闻下，日本评论。之一。看完截屏700个评论的总结，慢慢翻译👉O网页链接#十堰燃气爆炸已致25人死亡##十堰##十堰天然气爆炸#,,,,99,64,1018,2021-06-15 15:44,,	
4648377592317686	,Kkiwn9IW2,3501939962	,相守__共度白头,#十堰天然气爆炸的背后##重启之极海听雷#别人怎么说，我都不介意。用尽了全力，只为在一起。别问我爱不爱你，爱久见人心。,,,,0,0,0,2021-06-15 15:44,微博 weibo.com,	
4648377449186811	,Kkiw8CxUn,1897723622	,法治四川,#十堰爆炸事故调查组成立##十堰燃气爆炸已致25人死亡#【如何安全使用燃气？】#法姐讲法#燃气泄漏易引发爆炸事故，一旦发生将给家庭和邻居的生命及财产造成巨大损失。各类燃气爆炸风险加大，因此更应加强燃气安全使用意识。那么在家里如何判断燃气是否泄漏，发现泄漏后该如何处理呢？#法姐分享#@四川监狱via：L中华人民共和国应急管理部的秒拍视频,,,四川监狱,19,3,5,2021-06-15 15:43,依法治省办Android,	
4648377385489237	,Kkiw2n205,6088177913	,法治瑶海,习近平对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故作出重要指示O习近平对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故作出重要指示,,,,0,0,0,2021-06-15 15:43,微博 weibo.com,	
4648377264376941	,KkivQimDP,5747171271	,梦想中的house,#十堰天然气爆炸的背后#据当地居民讲，去年这里就发生过燃气泄漏，此次发生爆炸前，有市民也闻到了刺鼻的煤气泄漏味道，已经请人来检查，有街坊说当时感觉不对报警了，但消防员赶到正勘查时就爆炸了。而此次爆炸发生后，有专业人士就怀疑这一市场的燃气浓度，也就是管道泄露得多严重，才能引发爆炸？进而一个顺理成章的疑问是，既然十堰当地的相关燃气公司等早就知道这里的燃气管道可能存在密封不严等隐患，为何却迟迟的得不到有效的维修和保护，直至此次事故发生。从很大程度上讲，老旧小区改造存在着很大问题，很多地方，仅仅是为了外观好看，这就是人们常说的“面子”，干“面子”活儿。老旧小区改造最重要的内容是什么，应该是解决旧楼房存在的安全隐患，三四十年的老楼房都是预制板结构，安全性很差，这是应该首先解决的！要对楼房主体补强！另外就是管网老化问题，电线老化，容易失火。下水道老化，污水出不去。包括这次的天然气问题，这些都是亟待解决的！,,,,135,184,52,2021-06-15 15:42,360安全浏览器,	
4648376714659129	,KkiuXjy3f,3264200225	,南山松20132013,湖北成立十堰爆炸事故调查组，省委书记应勇：不查清不放过！O湖北成立十堰爆炸事故调查组，省委书记应勇：不查清不放过！,,,,0,0,0,2021-06-15 15:40,分享按钮,	
4648376610852178	,KkiuN3zGO,1638782947	,新浪财经,【湖北#十堰爆炸事故调查组成立#，省委书记应勇：不查清不放过】6月14日晚，省委书记应勇在十堰市主持召开会议，宣布省委省政府成立十堰市艳湖社区集贸市场燃气爆炸事故调查组，研究部署事故调查工作。应勇强调，以对历史负责、对人民负责、对事实负责的态度，从严、从实、从细做好事故调查处理，尽快查明原因，严肃追责问责。O湖北成立十堰爆炸事故调查组省委书记应勇：不查清不放过,,,,15,35,156,2021-06-15 15:40,微博 weibo.com,	
4648376551872106	,KkiuH7R1g,5020355939	,阿消上饶粉丝后援会,【夏季燃气用户避免燃气爆炸全攻略！】#十堰天然气爆炸的背后#,,,,0,0,1,2021-06-15 15:39,,4648292727914744	
4648376413193152	,KkiutdoGs,5190819735	,蒲江法院,#微提醒#【十堰天然气爆炸，燃气泄漏了怎么办？】无论是使用天然气管道还是煤气罐都要注意使用安全，燃气泄漏时，如果不正确处置，会引起火灾乃至爆炸，严重威胁到家人们的生命安全。那么，燃气泄漏该如何处置？戳视频看看吧L云浮消防的微博视频,,,,1,1,2,2021-06-15 15:39,Android,	
4648376307812318	,KkiuiwMl8,2085410365	,腿部整形医生卢九宁,#十堰发生燃气爆炸事故#距离爆炸案发生已经过去2天了，事故发生后，造成多人死亡，多人重伤，当地上万市民自发出来献血。一滴血可以拯救一个人，为勇敢的献血者点赞。,,,,0,0,0,2021-06-15 15:38,360安全浏览器,	
4648362915401421	,Kki8HmF9H,1869805183	,人生苦短_567,#湖北十堰爆炸事故已致11死37重伤##湖北十堰爆炸事故已致11死37重伤#,,焦作,,0,0,0,2021-06-15 14:45,5G自拍手机vivo S6,	
4648362655355478	,Kki8hmtcG,2286092114	,中国蓝新闻,【为期半年！#浙江启动燃气安全专项整治行动#】截至目前，湖北十堰燃气爆炸事故已经造成25人死亡，现场搜救仍在继续。国务院安委会决定对该起事故查处进行挂牌督办，应急管理部已联合住建部等部门，推动各地区全面摸排燃气安全问题，坚决防范遏制类似事故发生。昨晚，浙江省安委会也发出紧急通知，从今天起，在全省范围开展为期6个月的燃气及相关领域安全专项整治，有效消除涉及燃气企业、管道、用户和运输等各环节的重大事故隐患。L中国蓝新闻的微博视频,,,,0,0,3,2021-06-15 14:44,微博视频号,	
4648362525855187	,Kki84ozcv,2061858797	,西安文旅之声,#遇到爆炸如何做好防护减少伤害#【遇到爆炸如何做好防护？】#十堰发生燃气爆炸事故#爆炸一旦发生，常常会带来巨大的伤害。如果不幸遇到爆炸，是要原地观望还是赶紧逃离现场？戳视频，几条实用的应急技能关键时刻能保命！（转自天府新区统筹城乡和农业农村局）L天府新区统筹城乡和农业农村局的微博视频,,,,1,0,2,2021-06-15 14:44,微博视频号,	
4648362387181984	,Kki7Qu8ms,7575957284	,晋城联通网络保障中心邵果凡,//@山西联通:#责任央企#【湖北联通全力开展#十堰天然气爆炸#事故抢险及应急通信保障工作】,,,山西联通,0,0,0,2021-06-15 14:43,nova5Pro人像超级夜景,4647924450987039	
4648284117536647	,Kkg5BvCCP,6251840658	,甘肃生态环境,《习近平对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故作出重要指示》O习近平对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故作出重要指示,,,,3,0,0,2021-06-15 09:32,微博 weibo.com,	
4648362081260614	,Kki7m5hWu,5291643505	,酒泉生态环境,习近平对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故作出重要指示,,,,0,0,0,2021-06-15 14:42,360安全浏览器,4648284117536647	
4648361891992676	,Kki738mnW,2880487990	,武侯应急,【#十堰燃气爆炸灾后航拍画面#：瓦砾遍地楼间堆满碎石】6月13日6时40分许，湖北十堰市张湾区车城街办艳湖社区集贸市场发生燃气爆炸事故，造成多人受伤。截至14时，共搜救收治伤病员138人，其中，37人重伤、12人死亡。据了解，爆炸现场为张湾区艳湖社区集贸市场，为上世纪90年代初建造的二层楼建筑物。事故原因正加紧调查。(央视新闻)L新京报的微博视频,,,,0,1,1,2021-06-15 14:41,微博视频号,	
4648361850313038	,Kki6Z1jr0,1743871072	,newbearbear,#十堰天然气爆炸的背后#eyzsposz'mosxrwonongermy,,,,0,0,0,2021-06-15 14:41,iPhone客户端,	
4648361582658970	,Kki6yb9IC,2880487990	,武侯应急,#遇到爆炸如何做好防护减少伤害#【遇到爆炸如何做好防护？】#十堰发生燃气爆炸事故#爆炸一旦发生，常常会带来巨大的伤害。如果不幸遇到爆炸，是要原地观望还是赶紧逃离现场？戳视频，几条实用的应急技能关键时刻能保命！（转自天府新区统筹城乡和农业农村局）L天府新区统筹城乡和农业农村局的微博视频,,,,0,0,0,2021-06-15 14:40,微博视频号,	
4648361498775748	,Kki6pAOYk,5647534921	,滁州琅琊公安,习近平对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故作出重要指示O习近平对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故作出重要指示,,,,0,0,0,2021-06-15 14:40,微博 weibo.com,	
4648361161918703	,Kki5S838P,2477673094	,中国益阳门户网,【我市召开安全防范视频调度会】6月14日，我市在全国、全省端午节安全防范视频调度会议后，召开安全防范视频调度会。市委副书记熊炜强调，要深刻吸取湖北十堰“6·13”燃气爆炸事故教训，以案为鉴、举一反三，全面深入开展安全生产隐患排查整治，切实保障人民群众生命财产安全，维护社会大局安全稳定。O网页链接,,,,0,0,0,2021-06-15 14:38,bShare分享,	
4648360989953767	,Kki5AFLqD,6195730833	,黄石交巡警支队开发区铁山区大队,【交巡警开·铁大队进辖区重点企业单位查安全隐患】为深刻汲取十堰爆炸事故教训，进一步落实安全生产主体责任，确保辖区道路安全畅通，6月15日上午，交巡警开发区·铁山区大队深入三扬石化、众兴爆破、瑞源气体等辖区重点企业单位，开展交通安全学习、检查运营车辆、签订责任书。@湖北黄石交警@平安黄石@平安湖北@湖北交警@公安部交通管理局@湖北政法@中国长安网@中国警察网,,,"湖北黄石交警,平安黄石,平安湖北,湖北交警,公安部交通管理局,湖北政法,中国长安网,中国警察网",2,1,0,2021-06-15 14:38,iPhone客户端,	
4648360957447947	,Kki5xvfyb,2191973975	,运城联通渠道中心郝琴玲,#责任央企#【湖北联通全力开展#十堰天然气爆炸#事故抢险及应急通信保障工作】//@山西联通:#责任央企#【湖北联通全力开展#十堰天然气爆炸#事故抢险及应急通信保障工作】,,,山西联通,0,0,0,2021-06-15 14:37,iPhone客户端,4647924450987039	
4648360772110300	,Kki5f8QZ6,1996464795	,天津滨海新区寨上街建阳里社区,天津：统筹发展和安全，聚焦重点领域和部位迅速开展隐患大排查14日上午，市长廖国勋主持召开市政府第151次常务会议暨市安委会扩大会议，传达贯彻习近平总书记重要指示、李克强总理批示以及公安部有关会议精神，通报湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故有关情况，落实市委部署要求，专题研究部署当前全市安全生产工作。O天津：统筹发展和安全，聚焦重点领域和部位迅速开展隐患大排查,,,,0,0,0,2021-06-15 14:37,微博 weibo.com,	
4648360391213236	,Kki4D55Ck,5134043072	,直通屏山,【#十堰燃气爆炸事故已致25人死亡#】6月14日，湖北十堰张湾区艳湖小区燃气爆炸事故已致25人死亡。14日晚，湖北省人民政府新闻办公室召开新闻发布会，通报十堰市张湾区燃气爆炸事故救援处置进展：在13日搜救出的12名遇难者基础上，13日和14日又新搜救出13人，均无生命体征。截至目前，本次事故已造成25人死亡。目前现场搜救工作仍在进行中。#十堰天然气爆炸的背后##十堰燃气爆炸已致25人死亡#L正观视频的微博视频,,,,1,0,1,2021-06-15 14:35,微博视频号,	
4647591121258909	,KjY3S5huZ,3823554401	,山东高法,#小鲁提醒#【十堰天然气爆炸，燃气泄漏了怎么办？】无论是使用天然气管道还是煤气罐都要注意使用安全，燃气泄漏时，如果不正确处置，会引起火灾乃至爆炸，严重威胁到家人们的生命安全。那么，燃气泄漏该如何处置？戳视频看看吧👇🏻L云浮消防的微博视频,,,,20,4,9,2021-06-13 11:38,微博视频号,	
4648360361852929	,Kki4A7M1X,3946115702	,济铁法院,#小鲁提醒#【十堰天然气爆炸，燃气泄漏了怎么办？】,,,,0,0,0,2021-06-15 14:35,微博 weibo.com,4647591121258909	
4648360071398196	,Kki475RJy,3150085231	,河西发布,【天津：统筹发展和安全，聚焦重点领域和部位迅速开展隐患大排查】14日上午，市长廖国勋主持召开市政府第151次常务会议暨市安委会扩大会议，传达贯彻习近平总书记重要指示、李克强总理批示以及公安部有关会议精神，通报湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故有关情况，落实市委部署要求，专题研究部署当前全市安全生产工作。O天津：统筹发展和安全，聚焦重点领域和部位迅速开展隐患大排查,,,,0,0,0,2021-06-15 14:34,360安全浏览器,	
4648343185658155	,KkhCSnJWz,6379222788	,成都博尔术科技有限公司,用花与人间「抗皱套组」活力满满的迎接上班第一天吧！帮你卓效紧致肌肤，淡化细纹，让皮肤润滑不粗糙，为你实力守护年轻肌肤！O网页链接,,,,4,1,5,2021-06-15 13:27,微博 weibo.com,	
4648359953960204	,Kki3VgCeg,7504644011	,C岩瑟,#家庭中育儿观念不同要妥协吗##碰瓷海底捞男子该受到什么惩罚##工作每天摸鱼要不要离职##贝克汉姆在足球圈是什么水平##十堰天然气爆炸的背后##长期不上班会导致什么后果##穷会让人卑微到什么程度##iG本赛季问题出在哪里##如何看待河南卫视接连出圈##如何看待女强男弱的婚姻关系##被室友说冷血#,,,,0,0,0,2021-06-15 14:33,Android,4648343185658155	
4648359929581077	,Kki3SEctv,7381826140	,用户7381826140,转//#快报#《湖北十堰燃气爆炸已致25死：“燃气爆炸”能预判吗？》O天天快报,,,,0,1,0,2021-06-15 14:33,iPhone客户端,	
4648359837045443	,Kki3JtyQb,1897884283	,邵阳联通,#邵阳联通发布#//@湖南联通:#责任央企#【湖北联通全力开展#十堰天然气爆炸#事故抢险及应急通信保障工作】,,,湖南联通,4,3,5,2021-06-15 14:33,微博 weibo.com,4647924450987039	
4648359678182786	,Kki3tykIq,2095433691	,铁坨里社区居民委员会官方微博,天津：统筹发展和安全，聚焦重点领域和部位迅速开展隐患大排查14日上午，市长廖国勋主持召开市政府第151次常务会议暨市安委会扩大会议，传达贯彻习近平总书记重要指示、李克强总理批示以及公安部有关会议精神，通报湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故有关情况，落实市委部署要求，专题研究部署当前全市安全生产工作。O天津：统筹发展和安全，聚焦重点领域和部位迅速开展隐患大排查,,,,0,0,0,2021-06-15 14:32,微博 weibo.com,	
4648347816690249	,KkhKls4rf,7330919853	,校园迷惑行为,#亲历者还原十堰爆炸事发瞬间##湖北十堰发生燃气爆炸事故#爆炸面积广泛，导致多人被困，救援工作正进行中L校园迷惑行为的微博视频,,,,0,0,0,2021-06-15 13:45,微博视频号,	
4648347560840702	,KkhJW3wHI,6276462674	,钱多多_money,#亲历者还原十堰爆炸事发瞬间#湖北十堰发生一起燃气爆炸事故部分人员受伤！L钱多多_money的微博视频,,,,0,0,1,2021-06-15 13:44,微博视频号,	
4648347447332443	,KkhJKuLvd,5517259687	,藤原拓海KIKI-,#十堰燃气爆炸已致25人死亡#nm抖音刷了个十堰的在酒吧蹦迪在那祈愿一切安好的，我安nm真的纯jb傻卵昨晚恶心到现在,,十堰,,0,7,12,2021-06-15 13:44,Android,	
4648347431076386	,KkhJJ4w14,5472846415	,明天会更好lovesong,#十堰天然气爆炸##我想对党说#玖富会有报应的#奇悬疑剧场#,,,,0,0,1,2021-06-15 13:44,vivo X27 4800万三摄,	
4648347309445072	,KkhJwDD5S,1883256791	,弱智鸡汤,#亲历者还原十堰爆炸事发瞬间##湖北十堰居民区发生爆炸事故#截至上午11时，前方现场救援指挥部搜救出144人，其中重伤37人，死亡11人L弱智鸡汤的微博视频,,,,0,0,0,2021-06-15 13:43,微博视频号,	
4648347199079506	,KkhJlC5ZE,7222816798	,欢喜春秋5555,湖北十堰燃气爆炸事故已致25人死亡，现场搜救仍在继续_张湾区O网页链接,,,,0,0,0,2021-06-15 13:43,微博 weibo.com,	
4648347061191023	,KkhJ84ZQ3,5889377490	,静香视频,#亲历者还原十堰爆炸事发瞬间#湖北十堰突发燃气爆炸事故已致11死37重伤，省长赶往现场，爆炸发生时，已有商户开张，少数人进入菜市场买菜L静香视频的微博视频,,,,0,0,0,2021-06-15 13:42,微博视频号,	
4648346806126899	,KkhIIpHSX,6380841547	,颜值品鉴,#亲历者还原十堰爆炸事发瞬间#6月13日6点半，湖北十堰张湾区艳湖小区发生燃气爆炸事故，截至目前，已搜救出150人，当地血库告急，急需献血！L颜值品鉴的微博视频,,,,0,1,0,2021-06-15 13:41,微博视频号,	
4648346746883339	,KkhICsSFB,2934017864	,凯里中公教育,#时政##时政热点##早报##每日打卡#6月15日中公早报，星期二，农历五月初六1、端午节假期中国国内旅游出游8913.6万人次，按可比口径恢复至疫前同期的98.7%。2、湖北十堰燃气爆炸事故已致25人死亡，现场搜救仍在继续。3、广州：受疫情影响，中考延期至7月，实行自主命题、单独考试、自主组织，不会影响高中招生的录取，不会影响下学期正常开学。4、香港连续7天无本地确诊。5、山西代县铁矿透水事故第五天：搜寻出3名遇难者。6、广东中风险地区2升4降，全国现有高中风险区2+15。7、世联赛：中国女排3：1击败多米尼加，取得三连胜。8、昆明6月30日前暂停第一剂次疫苗接种，保障第二剂次接种。9、开展燃气安全大排查大整治！广东启动全国全省“一盘棋”应急响应机制。10、俄罗斯对8岁至12岁儿童测试剂量较小的鼻喷新冠疫苗。11、菲律宾宣布第三次暂停终止与美国的《访问部队协议》。12、德约科维奇拿下第二座法网单打冠军，成为公开赛时代男子“双圈全满贯”第一人。收起,,,,0,2,1,2021-06-15 13:41,新版微博 weibo.com,	
4648346603487838	,KkhIoeDls,2398446717	,米思兔er,#亲历者还原十堰爆炸事发瞬间#湖北十堰市“6.13”燃气爆炸事故已致12人死亡，37人重伤！有消防员在救援中受伤。十堰市民自发踊跃报名献血L米思兔er的微博视频,,,,1,0,0,2021-06-15 13:40,微博视频号,	
4648346590907835	,KkhIn3Oav,6433278263	,三楼地产,#十堰天然气爆炸的背后#6月13日，湖北十堰张湾区艳湖小区发生燃气爆炸事故，截至今天上午11时，11人死亡，37人重伤。这个事儿我觉得关键还是老旧小区设备的维护和保养问题，对于超长时间服役的设备，需要及时的更换和维修。北京今年有150个老旧小区实施改造，就是为了防患于未然。很多80年代的小区，多数公共设备都没有得到有效的维护，包括水电暖气管道，消费保障设施等。经常到一下老旧小区看房源，有些房源真是还没看就内心拒绝了，电线线路肆意缠绕、自来水管道生锈严重，三天不用，放出来的水都是土黄色。这样的小区看了不能买。大家再看房过程中一定要仔细，包括看看小区内部公共的水电管道线路的情况，是否有老旧裸露的现象，周边是否有消防设施，消防通道是否通畅，甚至楼道内是否有杂物堆放，都是判断一个小区是否安全的重要因素，细节处见功夫。,,,,1,4,13,2021-06-15 13:40,微博 weibo.com,	
4647645736077650	,KjZtXpv4C,5044281310	,澎湃新闻,【湖北十堰发生燃气爆炸事故，#十堰市民排长队献血#】6月13日，湖北十堰。十堰市张湾区艳湖小区发生燃气爆炸事故，截至目前，事故共造成12人死亡，138人受伤，其中重伤37人。后续处置工作正在进行，事故原因正在调查。十堰当地群众在街头排长队献血。据央视新闻报道，十堰市中心血站呼吁广大市民错峰献血，不要扎堆。O湖北十堰发生燃气爆炸事故多人受伤，当地居民排队献血L澎湃新闻的微博视频,,,,648,242,1584,2021-06-13 15:15,微博视频号,	
4648346550275337	,KkhIj19CV,6608058011	,黄说李好,张晚意居然是十堰人，爱了爱了//@张晚意:中午听说了家乡发生爆炸事故的新闻，心里特别沉重，整个下午都在密切关注事件进展，一方面想向正在辛勤救援的工作人员致以崇高的敬意，另一方面也为家乡父老排队献血的仁心所深深地感动。愿家乡平安，父老康泰。,,,张晚意,0,0,0,2021-06-15 13:40,iPhone客户端,4647645736077650	
4648346444890582	,KkhI8kwgm,1093952161	,蒲江县发改局,【#十堰燃气爆炸已致25人死亡#】14日晚，湖北省人民政府新闻办公室召开新闻发布会，通报十堰市张湾区燃气爆炸事故救援处置进展。截至目前，本次事故已经造成25人死亡。目前现场搜救仍在继续。,,,,0,0,0,2021-06-15 13:40,360安全浏览器,4648076767134213	
4648346314346946	,KkhHVieQ2,7224295760	,紫宫雪儿,《十堰燃气爆炸现场投入两千多救援者》此视频已有1.5万次播放O网页链接,,,,0,0,0,2021-06-15 13:39,百度App,	
4648346302290236	,KkhHU9BNi,5245321455	,看评论,#亲历者还原十堰爆炸事发瞬间#6月13日，湖北十堰发生燃气爆炸事故，前方现场救援指挥部搜救出144人，目前均在医院接受救治L看评论的微博视频,,,,1,0,1,2021-06-15 13:39,微博视频号,	
4648346092833783	,KkhHzbTcb,6563461993	,神秘湘西微记录,发布了头条文章：《新华保险迅速启动6.13湖北十堰燃气爆炸事故理赔应急预响应》O新华保险迅速启动6.13湖北十堰燃气爆炸事故理赔应急预响应,http://t.cn/A6VDqBFL,,,0,0,0,2021-06-15 13:38,微博 weibo.com,	
4648346051152466	,KkhHv4POa,7330919853	,校园迷惑行为,#亲历者还原十堰爆炸事发瞬间#十堰爆炸事故已致37人重伤、11人死亡，湖北省委书记应勇第一时间作出批示，省长王忠林正赶往现场组织救援。L校园迷惑行为的微博视频,,,,0,0,0,2021-06-15 13:38,微博视频号,	
4648346020742704	,KkhHs37d6,3973247703	,幸福钱桥,习近平对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故作出重要指示O习近平对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故作出重要指示,,,,0,0,0,2021-06-15 13:38,新版微博 weibo.com,	
4648345873940722	,KkhHdgxa2,7622258596	,经开综合维护网格,//@吉林联通:#责任央企#【湖北联通全力开展#十堰天然气爆炸#事故抢险及应急通信保障工作】,,,吉林联通,0,0,0,2021-06-15 13:38,华为Mate20保时捷设计,4647924450987039	
4648345799234379	,KkhH5CKhB,6276462674	,钱多多_money,#亲历者还原十堰爆炸事发瞬间#湖北十堰发生一起燃气爆炸事故，爆炸造成多人被困，部分人员受伤。O网页链接,,,,1,0,0,2021-06-15 13:37,微博视频号,	
4648333756865618	,KkhnFsO3M,7574122138	,长陔正道,愿平安//@歙县反邪:【#十堰爆炸事故救援现场#】,,,歙县反邪,0,0,0,2021-06-15 12:49,iQOO Z1 5G性能先锋,4647634373709182	
4648333748470740	,KkhnEzxCQ,3707956985	,南彭政务,习近平对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故作出重要指示O习近平对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故作出重要指示,,,,0,0,0,2021-06-15 12:49,iPhone客户端,	
4648333685558090	,KkhnynjUC,1567659565	,有度为王,】端午假期不安康】6月12日凌晨，贵阳市经开区发生化学药剂泄露事故，造成8死3伤；6月13日，湖北十堰菜市场燃气爆炸，造成12人死亡，37人重伤；同日上午，四川成都一食品厂停工检修时6名维修工人掉入废水池身亡。,,,,2,1,0,2021-06-15 12:49,360安全浏览器,	
4648332544971723	,KkhlIkRn5,1988800805	,凤凰网财经,【#泰国推出1美元入住普吉岛酒店计划##巴厘岛尝试七月开放#】泰国总理巴育日前表示，泰国内阁原则上同意普吉岛7月1日重新向外国游客开放。为了吸引国际游客，泰国政府推出“一晚1美元”酒店住宿计划，游客入住普吉岛酒店每晚只需1美元，约合人民币6.4元，差价由政府承担。另一个东南亚热带旅游胜地印尼巴厘岛也可能以类似方式开放。印尼总统佐科日前宣布，如果疫情控制达到预期效果，印尼计划于7月向国际游客开放热门目的地巴厘岛、巴淡岛和民丹岛，希望这些地区能带动全国旅游业复苏。L央视网快看的微博视频,,,,8,11,66,2021-06-15 12:45,微博视频号,	
4648333652790202	,KkhnvbHRg,7425621484	,今日之日多乐乎5,给军人一条生路吧，求救SOS。全家都有病无劳动能力无收入没钱看病#申请贫困两年无果#。2月份发博3天河北沧州献县韩村镇政府派人逼我去政府又要灭口，2天后微博被灭口(被删贴、禁言半月)，被举报者用黑客号攻击辱骂威胁举报封我号#十堰天然气爆炸的背后##蔡徐坤#,,,,0,0,0,2021-06-15 12:49,OPPO R9s Plus,4648332544971723	
4648332796892636	,Kkhm7sV5y,6105713761	,红星新闻,【#卫星视角看象群出发地环境#】让我们来了解一下象群出发的地方——云南西双版纳国家级自然保护区，我国多数的亚洲象都生活在这里。那么自然保护区的生活环境如何？我们一起通过卫星的角度，来感受一下。西双版纳国家级自然保护区总面积超24万公顷，大约相当于西双版纳全州面积的八分之一。专家认为，周边村民种植的玉米、香蕉等作物，慢慢成了大象的新食物。卫星图映射出现状，一些地方人象混居成为事实。为避免人象冲突，一年来，自然保护区周边的几十万居民争相安装了一款能实时定位亚洲象的预警软件，画面上显示的小象图标，就表示有亚洲象出现在了村寨周边。依靠无人机、摄像头等设备，一年来，软件发出预警5000多次，有效避免人象冲突500多次，新技术为自然保护区不断赋能，同时也为亚洲象保驾护航。L红星新闻的微博视频,,,,53,12,259,2021-06-15 12:46,微博视频号,	
4648333556056219	,KkhnlppuX,7425621484	,今日之日多乐乎5,给军人一条生路吧，求救SOS。全家都有病无劳动能力无收入没钱看病#申请贫困两年无果#。2月份发博3天河北沧州献县韩村镇政府派人逼我去政府又要灭口，2天后微博被灭口(被删贴、禁言半月)，被举报者用黑客号攻击辱骂威胁举报封我号#十堰天然气爆炸的背后##尚九熙新恋情#,,,,0,0,0,2021-06-15 12:49,OPPO R9s Plus,4648332796892636	
4648333257475736	,KkhmRvmMo,6379962066	,思想牢笼,#十堰燃气爆炸事故现场#湖北十堰：突发燃气爆炸，多人受伤被困，急需献血#今日热门#L思想牢笼的微博视频,,,,0,0,0,2021-06-15 12:47,微博视频号,	
4648333081318595	,KkhmA5x1F,7086074510	,神兔影视,#湖北省委书记赴十堰看望伤员#湖北十堰发生燃气爆炸事故：救援人员正在紧急抢救伤员，急需献血#今日热门#L神兔影视的微博视频,,,,1,0,1,2021-06-15 12:47,微博视频号,	
4648332960206515	,Kkhmo0RIT,5370804490	,birchbark,看一次哭一次#十堰天然气爆炸#,,,,0,0,3,2021-06-15 12:46,iPhone客户端,	
4648332481798473	,KkhlC7xRD,5907487515	,甘肃外事,【习近平对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故作出重要指示】6月13日6时40分许，湖北十堰市张湾区艳湖社区集贸市场发生燃气爆炸。(信息来源：新华社)O习近平对湖北十堰市张湾区艳湖社区集贸市场燃气爆炸事故作出重要指示,,,,0,0,0,2021-06-15 12:44,360安全浏览器,	
4648332226723960	,KkhlcsdcY,6750714843	,晋城联通1171,//@山西联通:#责任央企#【湖北联通全力开展#十堰天然气爆炸#事故抢险及应急通信保障工作】,,,山西联通,0,0,0,2021-06-15 12:43,OPPO R9s,4647924450987039	
4648332137335337	,Kkhl3uMfT,1657650595	,黄金分割比,湖北“十堰燃气爆炸现场目不忍睹，死亡人数升至25人”背后的八大追问O湖北“十堰燃气爆炸现场目不忍睹，死亡人数升至25人”背后的八大追问！“因此我认为政府部门必须要有个规划，把这种上世纪八九十年代房子的水路，煤气管道，以及电路，从头到尾好好的整一下。管子该重新铺设就重新铺设，该换成PVC就换成PVC，哪怕出点钱也要搞。而不是像现在一样，老小区出新就刷个墙，搞个面子工程”,,,,0,0,1,2021-06-15 12:43,Share微博客户端,	
4648332104831251	,Kkhl0kgPp,3781876734	,晋城市中级人民法院,#十堰燃气爆炸已致25人死亡#【如何安全使用燃气？】燃气泄漏易引发爆炸事故，一旦发生将给家庭和邻居的生命及财产造成巨大损失。各类燃气爆炸风险加大，因此更应加强燃气安全使用意识。那么在家里如何判断燃气是否泄漏，发现泄漏后该如何处理呢？via.中华人民共和国应急管理部L中华人民共和国应急管理部的秒拍视频,,,,0,2,0,2021-06-15 12:43,微博视频号,	
