node1,node2,time,父节点内容,子节点内容
1646082654	,7434773428	,2021-05-24 00:29,在日本比赛的时候，那更细致了：包括什么时段带登山杖，什么时段不能带，都有明确的规定；出站要带多少水，要带多少食品，他们要检查核算你所带补给品的卡路里。我当时跟一个朋友一块儿去跑的，他带了两个烧饼，这个肯定是可以补给热量的，但是没有精准的标识，检查的时候就说不行——你可以带着吃，但是这个不能计算在内，得拿出有卡路里标识的能量棒什么的来。后来我把我带的吃的，给了他一点儿，才凑足了要求的数值。他们考虑的不只是你顺利完赛所需，还有意外情况发生时，你有没有足够的能量可以等待救援。这种意外其实是会发生的，比如，2012年我就在比赛中摔倒了，那些强制装备就成了救命装备。你不带这么多就不行，我们还是要严格执行这些规定。我在参加“香港100”比赛的时候，天气原本很热，但也出现过下冻雨的情况，很多人在山上下不来。#甘肃山地马拉松事故21人遇难#O越野赛事公司负责人：参与者、组织者长期都漠视安全问题,//@滑雪的江鱼儿:这次白银黄河石林百公里越野赛死伤惨重，确实源于组织方与参赛者对于可能的恶劣天气都没做好准备，组织方为保证参赛水平和完赛率的赛事补助安排，使得参赛者普遍不愿意退赛，想退时已经失温丧失自救能力，救援又跟不上，大大加剧伤亡。
1646082654	,2201156202	,2021-05-24 00:04,在日本比赛的时候，那更细致了：包括什么时段带登山杖，什么时段不能带，都有明确的规定；出站要带多少水，要带多少食品，他们要检查核算你所带补给品的卡路里。我当时跟一个朋友一块儿去跑的，他带了两个烧饼，这个肯定是可以补给热量的，但是没有精准的标识，检查的时候就说不行——你可以带着吃，但是这个不能计算在内，得拿出有卡路里标识的能量棒什么的来。后来我把我带的吃的，给了他一点儿，才凑足了要求的数值。他们考虑的不只是你顺利完赛所需，还有意外情况发生时，你有没有足够的能量可以等待救援。这种意外其实是会发生的，比如，2012年我就在比赛中摔倒了，那些强制装备就成了救命装备。你不带这么多就不行，我们还是要严格执行这些规定。我在参加“香港100”比赛的时候，天气原本很热，但也出现过下冻雨的情况，很多人在山上下不来。#甘肃山地马拉松事故21人遇难#O越野赛事公司负责人：参与者、组织者长期都漠视安全问题,//@滑雪的江鱼儿:这次白银黄河石林百公里越野赛死伤惨重，确实源于组织方与参赛者对于可能的恶劣天气都没做好准备，组织方为保证参赛水平和完赛率的赛事补助安排，使得参赛者普遍不愿意退赛，想退时已经失温丧失自救能力，救援又跟不上，大大加剧伤亡。
1646082654	,2991134221	,2021-05-24 00:00,在日本比赛的时候，那更细致了：包括什么时段带登山杖，什么时段不能带，都有明确的规定；出站要带多少水，要带多少食品，他们要检查核算你所带补给品的卡路里。我当时跟一个朋友一块儿去跑的，他带了两个烧饼，这个肯定是可以补给热量的，但是没有精准的标识，检查的时候就说不行——你可以带着吃，但是这个不能计算在内，得拿出有卡路里标识的能量棒什么的来。后来我把我带的吃的，给了他一点儿，才凑足了要求的数值。他们考虑的不只是你顺利完赛所需，还有意外情况发生时，你有没有足够的能量可以等待救援。这种意外其实是会发生的，比如，2012年我就在比赛中摔倒了，那些强制装备就成了救命装备。你不带这么多就不行，我们还是要严格执行这些规定。我在参加“香港100”比赛的时候，天气原本很热，但也出现过下冻雨的情况，很多人在山上下不来。#甘肃山地马拉松事故21人遇难#O越野赛事公司负责人：参与者、组织者长期都漠视安全问题,//@滑雪的江鱼儿:这次白银黄河石林百公里越野赛死伤惨重，确实源于组织方与参赛者对于可能的恶劣天气都没做好准备，组织方为保证参赛水平和完赛率的赛事补助安排，使得参赛者普遍不愿意退赛，想退时已经失温丧失自救能力，救援又跟不上，大大加剧伤亡。
1646082654	,5868427895	,2021-05-25 09:41,在日本比赛的时候，那更细致了：包括什么时段带登山杖，什么时段不能带，都有明确的规定；出站要带多少水，要带多少食品，他们要检查核算你所带补给品的卡路里。我当时跟一个朋友一块儿去跑的，他带了两个烧饼，这个肯定是可以补给热量的，但是没有精准的标识，检查的时候就说不行——你可以带着吃，但是这个不能计算在内，得拿出有卡路里标识的能量棒什么的来。后来我把我带的吃的，给了他一点儿，才凑足了要求的数值。他们考虑的不只是你顺利完赛所需，还有意外情况发生时，你有没有足够的能量可以等待救援。这种意外其实是会发生的，比如，2012年我就在比赛中摔倒了，那些强制装备就成了救命装备。你不带这么多就不行，我们还是要严格执行这些规定。我在参加“香港100”比赛的时候，天气原本很热，但也出现过下冻雨的情况，很多人在山上下不来。#甘肃山地马拉松事故21人遇难#O越野赛事公司负责人：参与者、组织者长期都漠视安全问题,//@骆明微博:太惨痛了。//@滑雪的江鱼儿:这次白银黄河石林百公里越野赛死伤惨重，确实源于组织方与参赛者对于可能的恶劣天气都没做好准备，组织方为保证参赛水平和完赛率的赛事补助安排，使得参赛者普遍不愿意退赛，想退时已经失温丧失自救能力，救援又跟不上，大大加剧伤亡。
1646082654	,1738051323	,2021-05-26 11:41,在日本比赛的时候，那更细致了：包括什么时段带登山杖，什么时段不能带，都有明确的规定；出站要带多少水，要带多少食品，他们要检查核算你所带补给品的卡路里。我当时跟一个朋友一块儿去跑的，他带了两个烧饼，这个肯定是可以补给热量的，但是没有精准的标识，检查的时候就说不行——你可以带着吃，但是这个不能计算在内，得拿出有卡路里标识的能量棒什么的来。后来我把我带的吃的，给了他一点儿，才凑足了要求的数值。他们考虑的不只是你顺利完赛所需，还有意外情况发生时，你有没有足够的能量可以等待救援。这种意外其实是会发生的，比如，2012年我就在比赛中摔倒了，那些强制装备就成了救命装备。你不带这么多就不行，我们还是要严格执行这些规定。我在参加“香港100”比赛的时候，天气原本很热，但也出现过下冻雨的情况，很多人在山上下不来。#甘肃山地马拉松事故21人遇难#O越野赛事公司负责人：参与者、组织者长期都漠视安全问题,//@滑雪的江鱼儿:这次白银黄河石林百公里越野赛死伤惨重，确实源于组织方与参赛者对于可能的恶劣天气都没做好准备，组织方为保证参赛水平和完赛率的赛事补助安排，使得参赛者普遍不愿意退赛，想退时已经失温丧失自救能力，救援又跟不上，大大加剧伤亡。
6294758863	,2267600232	,2021-05-23 23:51,#紫牛新闻#【白银山地越野赛幸存选手：昏迷两小时后，一位放羊大叔救了我】5月22日，甘肃省白银市举办的黄河石林山地百公里越野赛因遭遇极端天气，多人不幸遇难。截至23日早上8时，共搜救接回参赛人员151人，其中8人轻伤，在医院接受救治。据了解，该次事故最终共有21名参赛人员被找到时已失去生命体征。据悉，遇难者中包括多位顶尖运动员。一场越野赛为何造成如此大的伤亡？赛事中的补给、避难点不足，赛事组织缺乏对天气的预判，也让主办方引来不少指责。扬子晚报紫牛头条记者多方联系，找到幸存参赛者和遇难者家属，了解相关情况。跑在第四名的幸存者张小涛告诉记者，自己昏迷两小时，被一位放羊大叔救下才幸免于难。O【紫牛头条】白银山地越野赛幸存选手：昏迷两小时后，一位放羊大叔救了我L紫牛新闻的微博视频,//@扬子晚报:#紫牛新闻#【白银山地越野赛幸存选手：昏迷两小时后，一位放羊大叔救了我】
6294758863	,5054608559	,2021-05-23 23:49,#紫牛新闻#【白银山地越野赛幸存选手：昏迷两小时后，一位放羊大叔救了我】5月22日，甘肃省白银市举办的黄河石林山地百公里越野赛因遭遇极端天气，多人不幸遇难。截至23日早上8时，共搜救接回参赛人员151人，其中8人轻伤，在医院接受救治。据了解，该次事故最终共有21名参赛人员被找到时已失去生命体征。据悉，遇难者中包括多位顶尖运动员。一场越野赛为何造成如此大的伤亡？赛事中的补给、避难点不足，赛事组织缺乏对天气的预判，也让主办方引来不少指责。扬子晚报紫牛头条记者多方联系，找到幸存参赛者和遇难者家属，了解相关情况。跑在第四名的幸存者张小涛告诉记者，自己昏迷两小时，被一位放羊大叔救下才幸免于难。O【紫牛头条】白银山地越野赛幸存选手：昏迷两小时后，一位放羊大叔救了我L紫牛新闻的微博视频,//@扬子晚报:#紫牛新闻#【白银山地越野赛幸存选手：昏迷两小时后，一位放羊大叔救了我】
6294758863	,1653603955	,2021-05-23 23:45,#紫牛新闻#【白银山地越野赛幸存选手：昏迷两小时后，一位放羊大叔救了我】5月22日，甘肃省白银市举办的黄河石林山地百公里越野赛因遭遇极端天气，多人不幸遇难。截至23日早上8时，共搜救接回参赛人员151人，其中8人轻伤，在医院接受救治。据了解，该次事故最终共有21名参赛人员被找到时已失去生命体征。据悉，遇难者中包括多位顶尖运动员。一场越野赛为何造成如此大的伤亡？赛事中的补给、避难点不足，赛事组织缺乏对天气的预判，也让主办方引来不少指责。扬子晚报紫牛头条记者多方联系，找到幸存参赛者和遇难者家属，了解相关情况。跑在第四名的幸存者张小涛告诉记者，自己昏迷两小时，被一位放羊大叔救下才幸免于难。O【紫牛头条】白银山地越野赛幸存选手：昏迷两小时后，一位放羊大叔救了我L紫牛新闻的微博视频,#紫牛新闻#【白银山地越野赛幸存选手：昏迷两小时后，一位放羊大叔救了我】
6294758863	,5747025252	,2021-05-24 05:39,#紫牛新闻#【白银山地越野赛幸存选手：昏迷两小时后，一位放羊大叔救了我】5月22日，甘肃省白银市举办的黄河石林山地百公里越野赛因遭遇极端天气，多人不幸遇难。截至23日早上8时，共搜救接回参赛人员151人，其中8人轻伤，在医院接受救治。据了解，该次事故最终共有21名参赛人员被找到时已失去生命体征。据悉，遇难者中包括多位顶尖运动员。一场越野赛为何造成如此大的伤亡？赛事中的补给、避难点不足，赛事组织缺乏对天气的预判，也让主办方引来不少指责。扬子晚报紫牛头条记者多方联系，找到幸存参赛者和遇难者家属，了解相关情况。跑在第四名的幸存者张小涛告诉记者，自己昏迷两小时，被一位放羊大叔救下才幸免于难。O【紫牛头条】白银山地越野赛幸存选手：昏迷两小时后，一位放羊大叔救了我L紫牛新闻的微博视频,//@扬子晚报:#紫牛新闻#【白银山地越野赛幸存选手：昏迷两小时后，一位放羊大叔救了我】
6294758863	,2917019734	,2021-05-24 06:23,#紫牛新闻#【白银山地越野赛幸存选手：昏迷两小时后，一位放羊大叔救了我】5月22日，甘肃省白银市举办的黄河石林山地百公里越野赛因遭遇极端天气，多人不幸遇难。截至23日早上8时，共搜救接回参赛人员151人，其中8人轻伤，在医院接受救治。据了解，该次事故最终共有21名参赛人员被找到时已失去生命体征。据悉，遇难者中包括多位顶尖运动员。一场越野赛为何造成如此大的伤亡？赛事中的补给、避难点不足，赛事组织缺乏对天气的预判，也让主办方引来不少指责。扬子晚报紫牛头条记者多方联系，找到幸存参赛者和遇难者家属，了解相关情况。跑在第四名的幸存者张小涛告诉记者，自己昏迷两小时，被一位放羊大叔救下才幸免于难。O【紫牛头条】白银山地越野赛幸存选手：昏迷两小时后，一位放羊大叔救了我L紫牛新闻的微博视频,//@扬子晚报:#紫牛新闻#【白银山地越野赛幸存选手：昏迷两小时后，一位放羊大叔救了我】
6294758863	,7281278123	,2021-05-24 02:35,#紫牛新闻#【白银山地越野赛幸存选手：昏迷两小时后，一位放羊大叔救了我】5月22日，甘肃省白银市举办的黄河石林山地百公里越野赛因遭遇极端天气，多人不幸遇难。截至23日早上8时，共搜救接回参赛人员151人，其中8人轻伤，在医院接受救治。据了解，该次事故最终共有21名参赛人员被找到时已失去生命体征。据悉，遇难者中包括多位顶尖运动员。一场越野赛为何造成如此大的伤亡？赛事中的补给、避难点不足，赛事组织缺乏对天气的预判，也让主办方引来不少指责。扬子晚报紫牛头条记者多方联系，找到幸存参赛者和遇难者家属，了解相关情况。跑在第四名的幸存者张小涛告诉记者，自己昏迷两小时，被一位放羊大叔救下才幸免于难。O【紫牛头条】白银山地越野赛幸存选手：昏迷两小时后，一位放羊大叔救了我L紫牛新闻的微博视频,//@扬子晚报:#紫牛新闻#【白银山地越野赛幸存选手：昏迷两小时后，一位放羊大叔救了我】
6294758863	,5127911006	,2021-05-24 01:12,#紫牛新闻#【白银山地越野赛幸存选手：昏迷两小时后，一位放羊大叔救了我】5月22日，甘肃省白银市举办的黄河石林山地百公里越野赛因遭遇极端天气，多人不幸遇难。截至23日早上8时，共搜救接回参赛人员151人，其中8人轻伤，在医院接受救治。据了解，该次事故最终共有21名参赛人员被找到时已失去生命体征。据悉，遇难者中包括多位顶尖运动员。一场越野赛为何造成如此大的伤亡？赛事中的补给、避难点不足，赛事组织缺乏对天气的预判，也让主办方引来不少指责。扬子晚报紫牛头条记者多方联系，找到幸存参赛者和遇难者家属，了解相关情况。跑在第四名的幸存者张小涛告诉记者，自己昏迷两小时，被一位放羊大叔救下才幸免于难。O【紫牛头条】白银山地越野赛幸存选手：昏迷两小时后，一位放羊大叔救了我L紫牛新闻的微博视频,//@扬子晚报:#紫牛新闻#【白银山地越野赛幸存选手：昏迷两小时后，一位放羊大叔救了我】
6294758863	,6506196465	,2021-05-24 01:05,#紫牛新闻#【白银山地越野赛幸存选手：昏迷两小时后，一位放羊大叔救了我】5月22日，甘肃省白银市举办的黄河石林山地百公里越野赛因遭遇极端天气，多人不幸遇难。截至23日早上8时，共搜救接回参赛人员151人，其中8人轻伤，在医院接受救治。据了解，该次事故最终共有21名参赛人员被找到时已失去生命体征。据悉，遇难者中包括多位顶尖运动员。一场越野赛为何造成如此大的伤亡？赛事中的补给、避难点不足，赛事组织缺乏对天气的预判，也让主办方引来不少指责。扬子晚报紫牛头条记者多方联系，找到幸存参赛者和遇难者家属，了解相关情况。跑在第四名的幸存者张小涛告诉记者，自己昏迷两小时，被一位放羊大叔救下才幸免于难。O【紫牛头条】白银山地越野赛幸存选手：昏迷两小时后，一位放羊大叔救了我L紫牛新闻的微博视频,//@扬子晚报:#紫牛新闻#【白银山地越野赛幸存选手：昏迷两小时后，一位放羊大叔救了我】
6294758863	,2883610282	,2021-05-24 08:18,#紫牛新闻#【白银山地越野赛幸存选手：昏迷两小时后，一位放羊大叔救了我】5月22日，甘肃省白银市举办的黄河石林山地百公里越野赛因遭遇极端天气，多人不幸遇难。截至23日早上8时，共搜救接回参赛人员151人，其中8人轻伤，在医院接受救治。据了解，该次事故最终共有21名参赛人员被找到时已失去生命体征。据悉，遇难者中包括多位顶尖运动员。一场越野赛为何造成如此大的伤亡？赛事中的补给、避难点不足，赛事组织缺乏对天气的预判，也让主办方引来不少指责。扬子晚报紫牛头条记者多方联系，找到幸存参赛者和遇难者家属，了解相关情况。跑在第四名的幸存者张小涛告诉记者，自己昏迷两小时，被一位放羊大叔救下才幸免于难。O【紫牛头条】白银山地越野赛幸存选手：昏迷两小时后，一位放羊大叔救了我L紫牛新闻的微博视频,//@扬子晚报:#紫牛新闻#【白银山地越野赛幸存选手：昏迷两小时后，一位放羊大叔救了我】
1663937380	,2567190815	,2021-05-23 22:54,【甘肃马拉松遇难21人有无保险？黄河财险1000万元应急赔付金到位】据初步估计，本次事故团体意外险预估赔偿金额1000余万元，自然灾害救助保险预估赔偿金额230余万元。黄河财险为全体参赛人员提供了人身意外伤害保险并参与共保白银市景泰县民生救助责任保险。O甘肃马拉松遇难21人有无保险？黄河财险1000万元应急赔付金到位,5月22日，甘肃白银山地马拉松越野赛遭遇冰雹、冻雨、大风等突发极端天气。截至23日9时30分，21名参赛人员遇难，8人受伤，引发重大保险事故
1663937380	,1426826610	,2021-05-23 17:04,【甘肃白银马拉松赛21人死亡官方称系天气突变引发】截至23日9时30分，参赛人员中8人轻伤在医院接受救治，21人找到时已失去生命体征。据通报，22日当天中午1点左右，百公里越野赛高海拔赛段20公里至31公里处，受突变极端天气影响，局地出现冰雹、冻雨、大风等灾害性天气。O甘肃白银马拉松赛21人死亡官方称系天气突变引发,主办方白银市委市政府公布的名字：2021（第四届）黄河石林山地马拉松百公里越野赛暨乡村振兴健康跑。//@广州夏朗:请不要说是马拉松赛，专业一点可以吗？这是100公里越野。马拉松是42公里多一点点，而且是路跑而已。请做专业媒体
