id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,转发数,评论数,点赞数,发布时间,发布工具,retweet_id
4641137300341530	,Khgau1qQy,5451035751	,奥特曼不打小怪兽99,#情暖青海地震灾区#小善意，大温暖。我在“情暖青海地震灾区”项目捐款成功！和@SWL全国后援公益站一起用善举温暖更多心灵！@北京市众安公益基金会情暖青海地震灾区,,,"SWL全国后援公益站,北京市众安公益基金会",0,0,0,2021-05-26 16:13,微公益,	
4641137270460574	,Khgar1VOC,6364456291	,請叫我18歲865,#情暖青海地震灾区#赠人玫瑰，手有余香。我在“情暖青海地震灾区”项目捐款成功！愿我和@SWL全国后援公益站让爱心传递。@北京市众安公益基金会情暖青海地震灾区,,,"SWL全国后援公益站,北京市众安公益基金会",0,0,1,2021-05-26 16:13,微公益,	
4641137211475382	,Khgal6bOu,3033776985	,水冰月Luna1005,#情暖青海地震灾区#希望在大大的世界里，付出一点点温暖。我在“玛多地震急需温暖包”项目捐款成功！@北京市红十字基金会http://t.cn/A6VfDdwx,,,北京市红十字基金会http,0,0,0,2021-05-26 16:13,微公益,	
4641137102948047	,KhgaacmV9,6429215125	,慧鹏大兴安岭,#情暖青海地震灾区#赠人玫瑰，手有余香。我在“情暖青海地震灾区”项目捐款成功！愿我和@十年之约_张云雷个站让爱心传递。@北京市众安公益基金会情暖青海地震灾区,,,"十年之约_张云雷个站,北京市众安公益基金会",0,0,0,2021-05-26 16:12,微公益,	
4641137094820708	,Khga9ke5m,7488819581	,自由的风景99,#情暖青海地震灾区#与爱同路，让爱回家。我在“情暖青海地震灾区”项目捐款成功！愿我和@SWL全国后援公益站一起放大爱的力量！@北京市众安公益基金会情暖青海地震灾区,,,"SWL全国后援公益站,北京市众安公益基金会",0,0,0,2021-05-26 16:12,微公益,	
4641137069392451	,Khga6Dpp9,5230542111	,深度增益补偿,#紧急驰援云南地震##情暖青海地震灾区#赠人玫瑰，手有余香。我在“驰援青海、云南地震灾区”项目捐款成功！愿我和@弥雾丨龚俊x张哲瀚公益站让爱心传递。@中华思源工程扶贫基金会驰援青海、云南地震灾区,,,"弥雾丨龚俊x张哲瀚公益站,中华思源工程扶贫基金会",0,0,0,2021-05-26 16:12,微公益,	
4641137052614760	,Khga5aYdy,3925399303	,咸鱼你懂吗,#紧急驰援云南地震##情暖青海地震灾区#涓滴之水成海洋，我在“驰援青海、云南地震灾区”项目捐款成功！携手@弥雾丨龚俊x张哲瀚公益站，凝聚颗颗爱心点燃更多希望。@中华思源工程扶贫基金会驰援青海、云南地震灾区,,,"弥雾丨龚俊x张哲瀚公益站,中华思源工程扶贫基金会",0,0,0,2021-05-26 16:12,微公益,	
4641136830055998	,Khg9J0ezc,7394968791	,龙龙家的小辣条一枚,#情暖青海地震灾区#小善意，大温暖。我在“情暖青海地震灾区”项目捐款成功！和@SWL全国后援公益站一起用善举温暖更多心灵！@北京市众安公益基金会情暖青海地震灾区,,,"SWL全国后援公益站,北京市众安公益基金会",0,0,0,2021-05-26 16:11,微公益,	
4641136809349302	,Khg9GDebc,6429215125	,慧鹏大兴安岭,#情暖青海地震灾区#涓滴之水成海洋，我在“玛多地震急需温暖包”项目捐款成功！携手@十年之约_张云雷个站，凝聚颗颗爱心点燃更多希望。@北京市红十字基金会玛多地震急需温暖包,,,"十年之约_张云雷个站,北京市红十字基金会",0,0,0,2021-05-26 16:11,微公益,	
4641136780248632	,Khg9E12Gc,3848312907	,喜多1212,#情暖青海地震灾区#小善意，大温暖。我在“情暖青海地震灾区”项目捐款成功！和@王一博正能量粉丝公益站一起用善举温暖更多心灵！@北京市众安公益基金会情暖青海地震灾区,,,"王一博正能量粉丝公益站,北京市众安公益基金会",0,0,0,2021-05-26 16:11,微公益,	
4641136725463217	,Khg9ymVep,5280295903	,爱吃糖的大玉砸,#紧急驰援云南地震##情暖青海地震灾区#予人为乐，与己而乐。我在“驰援青海、云南地震灾区”项目捐款成功！让我与@弥雾丨龚俊x张哲瀚公益站一道成为传递爱与快乐的使者。@中华思源工程扶贫基金会驰援青海、云南地震灾区,,,"弥雾丨龚俊x张哲瀚公益站,中华思源工程扶贫基金会",0,0,0,2021-05-26 16:11,微公益,	
4641017615615267	,Khd3rnyMP,5866734546	,果园森裙,#情暖青海地震灾区#予人为乐，与己而乐。我在“情暖青海地震灾区”项目捐款成功！@北京市众安公益基金会http://t.cn/A6VfjshU,,,北京市众安公益基金会http,0,0,0,2021-05-26 08:18,微公益,	
4641017112035773	,Khd2D8xB3,3756298325	,YIDI-W,#紧急驰援云南地震##情暖青海地震灾区#我在“驰援青海、云南地震灾区”项目捐款成功！希望我小小的力量和@米卡官方后援会一起，在大大的世界里温暖更多人。@中华思源工程扶贫基金会驰援青海、云南地震灾区,,,"米卡官方后援会,中华思源工程扶贫基金会",0,0,0,2021-05-26 08:16,微公益,	
4641017096045558	,Khd2BpmJ0,7393876557	,國_寶_乖_乖_有_點_拽,#情暖青海地震灾区#予人为乐，与己而乐。我在“情暖青海地震灾区”项目捐款成功！让我与@王一博正能量粉丝公益站一道成为传递爱与快乐的使者。@北京市众安公益基金会情暖青海地震灾区,,,"王一博正能量粉丝公益站,北京市众安公益基金会",0,1,1,2021-05-26 08:16,微公益,	
4641017070096067	,Khd2z0oZt,5678466630	,夜离香,#情暖青海地震灾区#涓滴之水成海洋，我在“情暖青海地震灾区”项目捐款成功！携手@王一博正能量粉丝公益站，凝聚颗颗爱心点燃更多希望。@北京市众安公益基金会情暖青海地震灾区,,,"王一博正能量粉丝公益站,北京市众安公益基金会",0,0,0,2021-05-26 08:15,微公益,	
4641016990139396	,Khd2r0Agk,7190524396	,snailgxfc,#紧急驰援云南地震##情暖青海地震灾区#予人为乐，与己而乐。我在“驰援青海云南地震”项目捐款成功！让我与@Breath·龚俊·1129一道成为传递爱与快乐的使者。@成都市慈善总会驰援青海云南地震,,,"Breath,成都市慈善总会",0,0,0,2021-05-26 08:15,微公益,	
4641016948720543	,Khd2mAABV,6021924734	,nshdwhd,#情暖青海地震灾区#予人为乐，与己而乐。我在“玛多地震急需温暖包”项目捐款成功！让我与@bjyxtcdj08051005一道成为传递爱与快乐的使者。@北京市红十字基金会玛多地震急需温暖包,,,"bjyxtcdj08051005,北京市红十字基金会",0,0,0,2021-05-26 08:15,微公益,	
4641016932205878	,Khd2l9fQG,7292948145	,只做耶啵的乖喵,#情暖青海地震灾区#予人为乐，与己而乐。我在“情暖青海地震灾区”项目捐款成功！让我与@王一博正能量粉丝公益站一道成为传递爱与快乐的使者。@北京市众安公益基金会情暖青海地震灾区,,,"王一博正能量粉丝公益站,北京市众安公益基金会",0,0,0,2021-05-26 08:15,微公益,	
4641016830757417	,Khd2b3b2p,6194790713	,第三极的向往,2021.5.26一会儿就要路过5.22玛多地震震中野马滩。#青海发生7.4级地震##玛多地震#L第三极的向往的微博视频,,北京,,0,0,0,2021-05-26 08:15,微博视频号,	
4641016810046104	,Khd290bZC,6021924734	,nshdwhd,#情暖青海地震灾区#与爱同路，让爱回家。我在“玛多地震急需温暖包”项目捐款成功！愿我和@风也温柔嘤一起放大爱的力量！@北京市红十字基金会玛多地震急需温暖包,,,"风也温柔嘤,北京市红十字基金会",0,0,0,2021-05-26 08:14,微公益,	
4641016629692347	,Khd1QEFqb,7194446623	,林林的小福泥,#情暖青海地震灾区#赠人玫瑰，手有余香。我在“玛多地震急需温暖包”项目捐款成功！愿我和@十年之约_张云雷个站让爱心传递。@北京市红十字基金会玛多地震急需温暖包,,,"十年之约_张云雷个站,北京市红十字基金会",0,0,0,2021-05-26 08:14,微公益,	
4641016608982222	,Khd1OBGGy,2438975390	,sala,#紧急驰援云南地震##情暖青海地震灾区#予人为乐，与己而乐。我在“驰援青海、云南地震灾区”项目捐款成功！让我与@层层见喜张云雷粉丝群一道成为传递爱与快乐的使者。@中华思源工程扶贫基金会驰援青海、云南地震灾区,,,"层层见喜张云雷粉丝群,中华思源工程扶贫基金会",0,0,0,2021-05-26 08:14,微公益,	
4641016604527279	,Khd1OiZKD,6244907706	,春光明媚生活美满张张笑脸,青海玛多“5·22”地震造成32431人受灾群众安置点用电、用水均已正常O网页链接,,,,0,0,0,2021-05-26 08:14,学习强国客户端,	
4641016034367092	,Khd0Tik4Y,5866734546	,果园森裙,#紧急驰援云南地震##情暖青海地震灾区#涓滴之水成海洋，颗颗爱心变希望。我在“驰援青海、云南地震灾区”项目捐款成功！@中华思源工程扶贫基金会http://t.cn/A6VVjIBl,,,中华思源工程扶贫基金会http,0,0,0,2021-05-26 08:11,微公益,	
4641015980099438	,Khd0O0pRQ,2716890872	,猫咪和发财树的爱情,#紧急驰援云南地震##情暖青海地震灾区#予人为乐，与己而乐。我在“驰援青海、云南地震灾区”项目捐款成功！让我与@弥雾丨龚俊x张哲瀚公益站一道成为传递爱与快乐的使者。@中华思源工程扶贫基金会驰援青海、云南地震灾区,,,"弥雾丨龚俊x张哲瀚公益站,中华思源工程扶贫基金会",0,0,1,2021-05-26 08:11,微公益,	
4641015795290234	,Khd0vmcem,5210637918	,王璐晨baby,#情暖青海地震灾区#我在“情暖青海地震灾区”项目捐款成功！希望我小小的力量和@王一博正能量粉丝公益站一起，在大大的世界里温暖更多人。@北京市众安公益基金会情暖青海地震灾区,,,"王一博正能量粉丝公益站,北京市众安公益基金会",0,0,0,2021-05-26 08:10,微公益,	
4641015711662930	,Khd0n6YBs,6194790713	,第三极的向往,5.22玛多地震震中野马滩，前面就是高速塌桥的地方。#青海发生7.4级地震#,,果洛藏族自治州·玛多县,,0,0,0,2021-05-26 08:10,Redmi Note 8 Pro四摄,	
4641015674175672	,Khd0jhwhy,2943805297	,刺马向前走,#紧急驰援云南地震##情暖青海地震灾区#涓滴之水成海洋，我在“驰援青海、云南地震灾区”项目捐款成功！携手@力丸_RIKIMARU公益组，凝聚颗颗爱心点燃更多希望。@中华思源工程扶贫基金会驰援青海、云南地震灾区,,,"力丸_RIKIMARU公益组,中华思源工程扶贫基金会",0,0,0,2021-05-26 08:10,微公益,	
